trip_num,route_rank,cost,similarity_score,coverage_score,distance_score,num_edges,num_gps_points
160,2,4796.769999999999,0.22731637427013346,0.32,0.08829093567533365,70,25
160,3,4704.309999999999,0.22726989050261281,0.32,0.08817472625653205,68,25
160,4,4796.569999999999,0.22726989050261281,0.32,0.08817472625653205,69,25
160,5,4728.3899999999985,0.22679583030998762,0.32,0.08698957577496902,68,25
161,1,8601.289999999994,0.1341526415596938,0.21666666666666667,0.010381603899234511,146,60
161,2,8450.489999999998,0.12415042448172954,0.2,0.01037606120432385,145,60
162,1,3935.3899999999994,0.24215888601018332,0.36,0.0653972150254583,53,50
163,1,2719.9899999999993,0.8554279785062567,0.8823529411764706,0.8150405345009358,47,34
163,2,2779.5499999999993,0.8554279785062567,0.8823529411764706,0.8150405345009358,48,34
164,1,903.0,0.7766426643345516,0.8235294117647058,0.7063125431893202,16,17
164,2,782.02,0.692554450233224,0.7058823529411765,0.6725625961712953,15,17
164,3,1629.8999999999999,0.6405675739687892,0.7058823529411765,0.5425954055102082,39,17
164,4,1508.9199999999998,0.6301967734699031,0.7058823529411765,0.516668404262993,38,17
167,1,2184.4200000000005,0.20521612208889634,0.25,0.13804030522224087,37,20
168,1,3074.92,0.06304189303355476,0.0847457627118644,0.030486088516090276,65,59
168,2,3061.3699999999994,0.052845728868850056,0.06779661016949153,0.030419406917887856,64,59
169,1,2909.9900000000007,0.7815240945890642,0.7666666666666667,0.8038102364726604,56,30
169,2,3060.790000000001,0.7815240945890642,0.7666666666666667,0.8038102364726604,57,30
169,3,2825.9100000000003,0.7540261161378146,0.7333333333333333,0.7850652903445366,56,30
169,4,2976.7100000000005,0.7540261161378146,0.7333333333333333,0.7850652903445366,57,30
170,1,4804.15,0.11562038092381899,0.18,0.019050952309547474,109,50
170,2,4825.62,0.11562038092381899,0.18,0.019050952309547474,110,50
173,1,4799.3799999999965,0.3497883442610714,0.4339622641509434,0.22352746442626348,146,53
173,2,4830.959999999996,0.3497883442610714,0.4339622641509434,0.22352746442626348,147,53
173,3,4850.019999999994,0.3496131672717586,0.4339622641509434,0.2230895219529814,148,53
173,4,4881.599999999994,0.3496131672717586,0.4339622641509434,0.2230895219529814,149,53
174,1,5027.839999999996,0.4222230990938781,0.29411764705882354,0.61438127714646,79,34
174,2,4877.039999999995,0.42204836052556516,0.29411764705882354,0.6139444307256776,78,34
174,3,4784.699999999996,0.41910462880865584,0.29411764705882354,0.6065851014334043,78,34
174,4,4633.899999999996,0.41893210758099614,0.29411764705882354,0.606153798364255,77,34
174,5,5582.559999999998,0.06463549630371816,0.08823529411764706,0.02923579958282483,135,34
176,1,2711.89,0.8491932317318298,0.8367346938775511,0.8678810385132479,60,49
177,1,4326.709999999999,0.6876628111006367,0.5806451612903226,0.8481892858161078,51,31
177,2,4175.909999999999,0.6873230052223169,0.5806451612903226,0.8473397711203082,50,31
177,3,4257.949999999996,0.6472809951580623,0.5483870967741935,0.7956218427338655,66,31
177,4,4385.199999999997,0.5955057518225979,0.5161290322580645,0.714570831169398,66,31
177,5,4234.399999999997,0.5952194768448686,0.5161290322580645,0.7138551437250747,65,31
178,1,3160.640000000001,0.06359668033552587,0.08571428571428572,0.030420272267386105,60,35
178,2,3211.920000000001,0.06359668033552587,0.08571428571428572,0.030420272267386105,61,35
178,3,3311.4400000000014,0.06359668033552587,0.08571428571428572,0.030420272267386105,61,35
178,4,3362.7200000000016,0.06359668033552587,0.08571428571428572,0.030420272267386105,62,35
178,5,5646.389999999997,0.060868800393222275,0.08571428571428572,0.02360057241162712,97,35
179,1,2095.25,0.7767957044527418,0.7142857142857143,0.8705606897032829,42,14
179,2,3848.0299999999997,0.7767957044527418,0.7142857142857143,0.8705606897032829,73,14
179,3,2000.4,0.7742763171910179,0.7142857142857143,0.8642622215489731,41,14
179,4,3753.18,0.7742763171910179,0.7142857142857143,0.8642622215489731,72,14
179,5,2488.02,0.6505191311930976,0.5714285714285714,0.7691549708398869,51,14
180,1,3248.3299999999995,0.3364091356549188,0.42857142857142855,0.19816569628015424,72,28
180,2,3376.1299999999997,0.3364091356549188,0.42857142857142855,0.19816569628015424,73,28
180,3,3127.4099999999994,0.332633395418018,0.42857142857142855,0.18872634568790222,71,28
183,1,4041.4999999999995,0.26812587067267313,0.3,0.22031467668168275,40,30
183,2,4062.6499999999996,0.26812587067267313,0.3,0.22031467668168275,40,30
183,3,4094.329999999999,0.2675396695712846,0.3,0.21884917392821146,41,30
183,4,4115.479999999999,0.2675396695712846,0.3,0.21884917392821146,41,30
185,1,5305.689999999998,0.1660110569575059,0.2765957446808511,0.00013402537248818528,90,47
185,2,5248.119999999998,0.15323923585196875,0.2553191489361702,0.0001193662256666036,89,47
185,3,5217.189999999998,0.15323913849009552,0.2553191489361702,0.00011912282098352646,88,47
186,1,1833.17,0.44983894655500006,0.3888888888888889,0.5412640330541668,32,36
186,2,1838.06,0.44964659435558574,0.3888888888888889,0.540783152555631,34,36
188,1,7460.489999999998,0.07233551452685207,0.12,0.0008387863171301856,196,50
188,2,7329.149999999997,0.07233532773635815,0.12,0.000838319340895377,195,50
188,3,7288.289999999998,0.048286969375574876,0.08,0.0007174234389371909,195,50
188,4,7156.949999999997,0.048286809611549436,0.08,0.0007170240288735825,194,50
194,1,3662.050000000001,0.30540779924704287,0.38095238095238093,0.19209092668903577,75,21
194,2,3448.5700000000006,0.3050633393092861,0.38095238095238093,0.19122977684464382,74,21
194,3,2972.2,0.2262041479808889,0.23809523809523808,0.20836751280936508,51,21
194,4,2758.7200000000003,0.22583050065808202,0.23809523809523808,0.2074333945023479,50,21
197,1,3341.2800000000007,0.8542394301329758,0.8571428571428571,0.8498842896181538,61,28
197,2,3492.080000000001,0.8542394301329758,0.8571428571428571,0.8498842896181538,62,28
199,1,2783.6299999999997,0.11502027039633793,0.1875,0.006300675990844854,52,32
199,2,2941.23,0.11424921796537785,0.1875,0.0043730449134446545,50,32
200,1,6947.689999999979,0.08893296867204945,0.14634146341463414,0.002820226558172401,397,41
201,1,3644.079999999999,0.3298191043897373,0.42424242424242425,0.18818412461070697,63,33
201,2,3493.279999999999,0.3297270123481336,0.42424242424242425,0.18795389450669775,62,33
202,1,8684.899999999992,0.1500597788179576,0.24489795918367346,0.007802508269383832,300,98
202,2,8789.159999999993,0.1500597788179576,0.24489795918367346,0.007802508269383832,301,98
202,3,5538.829999999998,0.12875650132314606,0.21428571428571427,0.00046268187929378963,99,98
202,4,5643.089999999998,0.12875650132314606,0.21428571428571427,0.00046268187929378963,100,98
205,1,2827.170000000001,0.628607938970213,0.6666666666666666,0.5715198474255327,63,24
205,2,2720.710000000001,0.6283031652807776,0.6666666666666666,0.5707579132019438,62,24
206,1,2807.0400000000004,0.6310769494627291,0.7105263157894737,0.5119028999726123,53,38
208,1,2719.359999999999,0.8197003795276949,0.7727272727272727,0.8901600397283284,51,22
209,1,5061.42,0.13748590103843886,0.22340425531914893,0.008608369617373723,99,94
209,2,5309.030000000001,0.13738763234564097,0.22340425531914893,0.008362697885379041,112,94
209,3,4132.7699999999995,0.12592791635913647,0.20212765957446807,0.011628301536139116,94,94
209,4,4380.380000000001,0.12579517368634166,0.20212765957446807,0.011296444854152054,107,94
211,1,1999.7699999999998,0.8580531175616375,0.8333333333333334,0.8951327939040935,54,12
211,2,1905.0999999999997,0.8570975808005099,0.8333333333333334,0.8927439520012748,53,12
212,1,2204.800000000001,0.8651770287973928,0.923728813559322,0.7773493516544991,38,118
212,2,2242.0000000000014,0.8642966847818545,0.923728813559322,0.7751484916156534,39,118
214,1,13027.939999999999,0.11260077865944676,0.1864406779661017,0.0018409296994643496,178,59
214,2,13016.769999999999,0.11260034268560737,0.1864406779661017,0.0018398397648658922,177,59
215,1,3482.5200000000004,0.14240958952345528,0.21739130434782608,0.0299370172868991,83,23
215,2,3262.9,0.11502205097509294,0.17391304347826086,0.02668556222034105,82,23
215,3,3246.55,0.11493436368608892,0.17391304347826086,0.026466343997830998,81,23
216,1,2021.3000000000004,0.9221229541497739,1.0,0.8053073853744347,32,15
216,2,2171.2700000000004,0.9221229541497739,1.0,0.8053073853744347,35,15
216,3,1686.9900000000005,0.9197683157482027,1.0,0.7994207893705068,31,15
216,4,1836.9600000000003,0.9197683157482027,1.0,0.7994207893705068,34,15
216,5,2236.15,0.8706969252207206,0.9333333333333333,0.7767423130518016,33,15
217,1,14201.400000000056,0.18537204849846478,0.30864197530864196,0.00046715828319900517,540,81
217,2,14632.020000000057,0.18537204849846478,0.30864197530864196,0.00046715828319900517,541,81
217,3,14436.61000000006,0.17790038359077034,0.2962962962962963,0.00030651453248144,546,81
218,1,1384.62,0.29072223535026276,0.4117647058823529,0.1091585295521276,28,17
218,2,1465.09,0.29072223535026276,0.4117647058823529,0.1091585295521276,29,17
225,1,5422.679999999999,0.1200000002428563,0.2,6.071407718473547e-10,131,46
225,2,5427.83,0.1200000002428563,0.2,6.071407718473547e-10,133,46
225,3,5422.53,0.12000000024263553,0.2,6.065888535004041e-10,130,46
225,4,5427.68,0.12000000024263553,0.2,6.065888535004041e-10,132,46
226,1,2172.4300000000003,0.26663639631877245,0.25806451612903225,0.27949421660338275,27,31
226,2,2077.89,0.26652117216021276,0.25806451612903225,0.27920615620698364,26,31
226,3,1455.84,0.23728531015594015,0.22580645161290322,0.25450359797049554,24,31
226,4,1482.1200000000001,0.23728531015594015,0.22580645161290322,0.25450359797049554,25,31
226,5,1361.3,0.2371803886184467,0.22580645161290322,0.25424129412676194,23,31
228,1,1826.77,0.42075946978291245,0.47058823529411764,0.34601632151610473,28,17
228,2,2241.2,0.34709311359635026,0.35294117647058826,0.3383210192849933,29,17
230,1,5405.199999999997,0.040677966710568614,0.06779661016949153,1.5221842462086364e-09,133,59
230,2,5394.029999999996,0.04067796669909202,0.06779661016949153,1.4934927693226196e-09,132,59
239,1,7829.499999999995,0.08942102326506003,0.14893617021276595,0.0001483028435011811,158,47
239,2,7723.979999999995,0.08942054799960068,0.14893617021276595,0.0001471146798528089,157,47
239,3,7789.339999999995,0.08942046540372643,0.14893617021276595,0.00014690819016715216,159,47
239,4,7554.019999999995,0.08939920340513638,0.14893617021276595,9.375319369205009e-05,155,47
239,5,7619.379999999995,0.08939915076846541,0.14893617021276595,9.362160201463129e-05,157,47
243,1,5601.299999999998,0.525085230731444,0.4444444444444444,0.6460464101619433,100,36
243,2,5084.419999999998,0.2986951450871268,0.2777777777777778,0.3300711960511503,95,36
245,1,3169.979999999999,0.0918367347003815,0.15306122448979592,1.625987625652341e-11,61,122
245,2,3045.139999999999,0.09183673470037818,0.15306122448979592,1.6251546201112273e-11,60,122
245,3,3278.419999999999,0.09183673470037107,0.15306122448979592,1.623377649172078e-11,61,122
245,4,3148.5099999999993,0.09183673470036895,0.15306122448979592,1.6228471193983946e-11,60,122
245,5,3023.669999999999,0.09183673470036562,0.15306122448979592,1.6220157227619677e-11,59,122
247,1,7581.289999999998,0.18130189293267943,0.3013698630136986,0.0011999378111506895,136,73
252,1,2847.93,0.1419220625833845,0.22580645161290322,0.016095479039106436,64,31
252,2,2913.62,0.1419220625833845,0.22580645161290322,0.016095479039106436,65,31
252,3,2809.3799999999997,0.14190869456725902,0.22580645161290322,0.016062058998792723,63,31
252,4,2875.0699999999997,0.14190869456725902,0.22580645161290322,0.016062058998792723,64,31
252,5,2848.500000000001,0.08017906500553396,0.12903225806451613,0.0068992754170607296,69,31
253,1,1178.4099999999999,0.9074389853812326,0.9090909090909091,0.9049610998167179,23,11
253,2,1233.0299999999997,0.9074389853812326,0.9090909090909091,0.9049610998167179,24,11
253,3,1287.1499999999999,0.9074389853812326,0.9090909090909091,0.9049610998167179,24,11
254,1,1347.4699999999998,0.7620027217006008,0.8,0.705006804251502,36,15
255,1,5298.409999999998,0.06358730568825116,0.10526315789473684,0.0010735273785226832,93,38
255,2,5059.799999999999,0.06358626684626746,0.10526315789473684,0.0010709302735634311,94,38
258,1,974.2700000000001,0.22200629172261396,0.2857142857142857,0.1264443007351064,18,21
258,2,888.7500000000001,0.22177575349679515,0.2857142857142857,0.12586795517055935,17,21
261,1,2689.5299999999993,0.8179465847593376,0.8444444444444444,0.7781997952316774,44,90
261,2,2354.6,0.7411686355971836,0.7666666666666667,0.7029215889929589,42,90
261,3,2358.96,0.7410344371795503,0.7666666666666667,0.7025860929488755,42,90
261,4,2496.5099999999998,0.5720012601307485,0.6444444444444445,0.4633364836602045,38,90
261,5,2500.87,0.5719128021520598,0.6444444444444445,0.4631153387134827,38,90
263,1,974.4200000000001,0.5353718747768956,0.4444444444444444,0.6717630202755726,34,18
263,2,1014.6800000000001,0.5353718747768956,0.4444444444444444,0.6717630202755726,35,18
267,1,3054.989999999999,0.19796854241238698,0.2962962962962963,0.05047691158652303,66,27
267,2,3086.699999999999,0.19796854241238698,0.2962962962962963,0.05047691158652303,67,27
267,3,3068.779999999999,0.17636909602454337,0.25925925925925924,0.05203385117246962,71,27
267,4,3100.489999999999,0.17636909602454337,0.25925925925925924,0.05203385117246962,72,27
271,1,4125.149999999998,0.09800383324795436,0.15384615384615385,0.014240352350655117,90,26
271,2,4103.999999999998,0.09792901548868517,0.15384615384615385,0.014053307952482141,90,26
272,1,2633.380000000001,0.3450884830796542,0.48,0.14272120769913552,67,25
272,2,2537.190000000001,0.3448509946190368,0.48,0.14212748654759194,66,25
272,3,2574.640000000001,0.3448509946190368,0.48,0.14212748654759194,67,25
272,4,2351.6200000000003,0.3436163156361773,0.48,0.1390407890904433,62,25
272,5,2389.07,0.3436163156361773,0.48,0.1390407890904433,63,25
275,1,3140.6800000000007,0.7575296787790426,0.7872340425531915,0.7129731331178195,63,47
275,2,3082.0800000000004,0.7574237435174668,0.7872340425531915,0.7127082949638797,62,47
275,3,3124.2100000000005,0.7574237435174668,0.7872340425531915,0.7127082949638797,63,47
275,4,3085.0700000000006,0.7200742514103264,0.7872340425531915,0.6193345646960287,62,47
275,5,3026.4700000000003,0.719982229192284,0.7872340425531915,0.6191045091509229,61,47
279,1,2712.28,0.8143993081781649,0.8148148148148148,0.81377604822319,52,27
279,2,2744.6099999999997,0.8143993081781649,0.8148148148148148,0.81377604822319,53,27
279,3,2555.3700000000003,0.7451370063590717,0.7037037037037037,0.8072869603421235,51,27
279,4,2587.7,0.7451370063590717,0.7037037037037037,0.8072869603421235,52,27
280,1,3515.76,0.20945711672406828,0.34375,0.00801779181017073,57,32
280,2,3537.23,0.20945711672406828,0.34375,0.00801779181017073,58,32
281,1,2066.4000000000005,0.436621611080923,0.5,0.34155402770230747,37,20
286,1,2412.07,0.6354162151359888,0.5217391304347826,0.8059318421877982,27,23
286,2,2510.31,0.6354162151359888,0.5217391304347826,0.8059318421877982,28,23
286,3,2806.61,0.6354162151359888,0.5217391304347826,0.8059318421877982,29,23
291,1,7163.44,0.15277410848864398,0.25,0.006935271221609925,98,36
292,1,1556.8299999999997,0.7542218479942137,0.7058823529411765,0.8267310905737694,35,17
292,2,1511.4699999999998,0.7536009853751897,0.7058823529411765,0.8251789340262097,34,17
292,3,1474.81,0.752828780267657,0.7058823529411765,0.8232484212573778,35,17
296,1,4064.3499999999985,0.9168653524378623,0.9444444444444444,0.8754967144279888,85,36
296,2,4109.709999999998,0.9168653524378623,0.9444444444444444,0.8754967144279888,86,36
296,3,4023.2399999999984,0.9160502709003069,0.9444444444444444,0.8734590105841004,85,36
299,1,3678.7899999999995,0.05855773230171063,0.0975609756097561,5.28673396424305e-05,84,123
299,2,3537.8999999999996,0.05855768430583821,0.0975609756097561,5.2747349961381456e-05,83,123
299,3,3487.8,0.05855699753802969,0.0975609756097561,5.103043044008031e-05,86,123
300,1,1973.6000000000004,0.5906935548451449,0.7380952380952381,0.36959102997000476,57,42
300,2,2026.7400000000005,0.5906935548451449,0.7380952380952381,0.36959102997000476,58,42
300,3,2263.3600000000006,0.533504656124291,0.6904761904761905,0.2980473545964419,59,42
301,1,2754.650000000001,0.5259720775235159,0.6,0.41493019380879,38,20
304,1,3940.1800000000007,0.33399737735139273,0.3877551020408163,0.25336079031725733,82,49
304,2,4655.410000000002,0.3266698340048567,0.3673469387755102,0.2656541768488765,91,49
307,1,5723.649999999984,0.11207635484737993,0.18421052631578946,0.003875097644765638,394,38
307,2,5686.309999999984,0.11207509574334208,0.18421052631578946,0.0038719498846710013,393,38
307,3,5683.309999999983,0.09628423868740647,0.15789473684210525,0.0038684914553583057,395,38
309,1,2742.0999999999995,0.7562092758471972,0.75,0.765523189617993,49,24
309,2,2780.2999999999997,0.738849558717193,0.75,0.7221238967929828,48,24
309,3,2772.3000000000006,0.6646212506590867,0.6666666666666666,0.6615531266477168,47,24
310,1,4371.8,0.6869003032634758,0.65625,0.7328757581586897,74,32
310,2,4366.91,0.6864527769836177,0.65625,0.7317569424590444,72,32
310,3,4043.76,0.6863767904261421,0.65625,0.7315669760653551,65,32
310,4,4038.87,0.685930063346387,0.65625,0.7304501583659674,63,32
313,1,1551.3400000000001,0.387141133321989,0.5238095238095238,0.18213854759068682,32,21
313,2,1576.7700000000002,0.387141133321989,0.5238095238095238,0.18213854759068682,33,21
313,3,1469.3200000000002,0.38431681174092236,0.5238095238095238,0.1750777436380202,32,21
313,4,1494.7500000000002,0.38431681174092236,0.5238095238095238,0.1750777436380202,33,21
313,5,1512.26,0.3837515864115502,0.5238095238095238,0.17366468031458981,32,21
315,1,2850.5699999999997,0.483733709621182,0.46875,0.506209274052955,44,32
315,2,2594.8199999999997,0.44446075086669984,0.4375,0.45490187716674957,39,32
315,3,2384.9899999999993,0.2486217213645288,0.28125,0.19967930341132206,49,32
315,4,2286.5100000000007,0.22378515986126263,0.25,0.1844628996531566,51,32
316,1,3856.730000000001,0.48178988892641306,0.5208333333333334,0.4232247223160326,71,48
318,1,7767.61,0.29988830721426,0.3815789473684211,0.17735234698301844,156,76
318,2,7841.170000000001,0.29218990812977297,0.3684210526315789,0.17784319137706403,159,76
320,1,5801.279999999997,0.12308879307433696,0.20512820512820512,2.9674993534704842e-05,117,39
320,2,5768.479999999999,0.10770411539299005,0.1794871794871795,2.9519251705900612e-05,116,39
320,3,5828.829999999998,0.10770408977598685,0.1794871794871795,2.94552091979026e-05,116,39
321,1,1696.7300000000002,0.7017223333816163,0.6842105263157895,0.7279900439803564,29,19
322,1,3517.879999999999,0.15813406210423492,0.2,0.09533515526058726,60,40
323,1,3006.36,0.2550052476249188,0.35714285714285715,0.10179883334801122,94,28
323,2,3037.8,0.25500243967147157,0.35714285714285715,0.10179181346439323,96,28
324,1,1511.4699999999998,0.8004511541114868,0.7619047619047619,0.8582707424215743,34,21
324,2,1556.8299999999997,0.8004511541114868,0.7619047619047619,0.8582707424215743,35,21
324,3,1470.36,0.7919379757536866,0.7619047619047619,0.8369877965270737,34,21
325,1,5869.13,0.08881678067584405,0.14583333333333334,0.0032919516896100813,125,48
325,2,5706.57,0.08880966154163869,0.14583333333333334,0.003274153854096699,124,48
325,3,5718.07,0.07630905897640075,0.125,0.003272647441001891,123,48
325,4,5555.509999999999,0.07630198158932584,0.125,0.003254953973314598,122,48
327,1,5541.759999999999,0.11343044659259774,0.18604651162790697,0.004506349039633885,123,43
327,2,5379.199999999999,0.11341951629815689,0.18604651162790697,0.004479023303531766,122,43
327,3,5718.07,0.10043617549344355,0.16279069767441862,0.006904392221980975,123,43
327,4,5555.509999999999,0.10041942866818487,0.16279069767441862,0.0068625251588342795,122,43
327,5,5706.57,0.10040593835304878,0.16279069767441862,0.006828799370994048,124,43
329,1,4086.0899999999992,0.09117918429717532,0.13636363636363635,0.0234025061974838,87,44
329,2,4114.209999999999,0.09117918429717532,0.13636363636363635,0.0234025061974838,88,44
329,3,4120.28,0.0911768770329811,0.13636363636363635,0.02339673803699823,89,44
331,1,3628.639999999998,0.30131832586436424,0.38461538461538464,0.17637273773783363,68,52
331,2,3650.109999999998,0.30131832586436424,0.38461538461538464,0.17637273773783363,69,52
332,1,3144.67,0.31101485298037046,0.37037037037037035,0.22198157689537068,57,27
332,2,3310.4700000000003,0.31101485298037046,0.37037037037037035,0.22198157689537068,58,27
332,3,3756.370000000001,0.309776255339705,0.37037037037037035,0.21888508279370686,62,27
332,4,3922.170000000001,0.309776255339705,0.37037037037037035,0.21888508279370686,63,27
334,1,6646.299999999997,0.17789933898161597,0.26,0.054748347454039906,110,100
334,2,6651.189999999998,0.17788877828109806,0.26,0.05472194570274514,112,100
338,1,3895.2799999999997,0.5304284007558486,0.58,0.45607100188962163,77,50
339,1,1802.8299999999997,0.6774092648373338,0.7083333333333334,0.6310231620933345,24,24
339,2,2431.2199999999993,0.3372683833744371,0.4583333333333333,0.1556709584360928,37,24
340,1,2513.68,0.7570344238173786,0.6923076923076923,0.8541245210819082,54,26
340,2,2559.04,0.7570344238173786,0.6923076923076923,0.8541245210819082,55,26
340,3,2477.0199999999995,0.7562748362168645,0.6923076923076923,0.8522255520806229,55,26
346,1,7218.249999999999,0.5941922644461737,0.52,0.7054806611154343,122,50
346,2,7176.209999999999,0.5925641788278566,0.52,0.7014104470696414,121,50
346,3,7216.549999999998,0.5918503135408527,0.52,0.6996257838521318,124,50
346,4,7503.569999999999,0.5918503135408527,0.52,0.6996257838521318,131,50
346,5,7174.509999999998,0.5902357396202969,0.52,0.6955893490507421,123,50
348,1,2571.09,0.3730520411199719,0.45,0.2576301027999298,70,20
348,2,2427.6800000000003,0.3728874638640449,0.45,0.2572186596601123,69,20
349,1,7994.749999999993,0.25919768348147443,0.36065573770491804,0.10701060214630899,176,61
349,2,7832.189999999992,0.2590350887734158,0.36065573770491804,0.10660411537616246,175,61
356,1,2567.309999999999,0.49938530740899534,0.5,0.4984632685224883,48,26
356,2,2690.2899999999995,0.49938530740899534,0.5,0.4984632685224883,50,26
356,3,2796.5999999999995,0.49938530740899534,0.5,0.4984632685224883,51,26
357,1,8454.99999999999,0.06688812121721904,0.1111111111111111,0.0005536363763809553,275,36
357,2,8469.729999999989,0.06688812121721904,0.1111111111111111,0.0005536363763809553,276,36
358,1,4418.12,0.25026403283364956,0.35135135135135137,0.09863305505709685,98,37
358,2,4019.540000000001,0.16264049224578367,0.21621621621621623,0.0822769062901348,84,37
359,1,2375.87,0.0868784482189866,0.125,0.029696120547466533,37,24
359,2,2167.9100000000003,0.08687130101851526,0.125,0.029678252546288163,35,24
361,1,1568.9700000000003,0.16903731233520766,0.18181818181818182,0.14986600811074643,27,22
361,2,1579.7200000000003,0.16903731233520766,0.18181818181818182,0.14986600811074643,28,22
363,1,4056.289999999999,0.2651410206981058,0.3333333333333333,0.16285255174526458,69,39
363,2,4065.639999999999,0.2651410206981058,0.3333333333333333,0.16285255174526458,69,39
363,3,4372.2,0.2651410206981058,0.3333333333333333,0.16285255174526458,70,39
365,1,4162.06,0.27743469703490503,0.46153846153846156,0.0012790502795701686,71,52
365,2,4054.85,0.2658861524607028,0.4423076923076923,0.0012538426902184681,72,52
367,1,4552.399999999998,0.0596424985557018,0.09803921568627451,0.0020474228598427392,93,51
367,2,4490.039999999998,0.059630833776770954,0.09803921568627451,0.0020182609125156234,92,51
367,3,4458.229999999999,0.05957213614240592,0.09803921568627451,0.0018715168266030362,93,51
369,1,5409.639999999997,0.7036766943866661,0.6857142857142857,0.7306203073952369,135,35
369,2,5431.109999999997,0.7036766943866661,0.6857142857142857,0.7306203073952369,136,35
370,1,2657.559999999999,0.8327132454065107,0.8076923076923077,0.8702446519778151,49,26
371,1,3925.080000000001,0.348287579273652,0.4117647058823529,0.2530718893606006,72,51
371,2,3822.3700000000013,0.31033243923818504,0.37254901960784315,0.21700756868369786,66,51
371,3,3736.050000000001,0.3090092280476942,0.37254901960784315,0.21369954070747077,67,51
372,1,4040.790000000001,0.05868159825883919,0.0967741935483871,0.0015427053245173274,88,31
383,1,3553.7999999999997,0.8533914722589008,0.875,0.8209786806472518,47,40
383,2,3557.3099999999995,0.846578390552921,0.85,0.8414459763823021,47,40
383,3,3583.2199999999993,0.846578390552921,0.85,0.8414459763823021,48,40
385,1,3946.7999999999984,0.7274144552773245,0.7142857142857143,0.74710756676474,101,21
385,2,4087.849999999998,0.7274144552773245,0.7142857142857143,0.74710756676474,104,21
385,3,3932.5599999999986,0.7267388210971503,0.7142857142857143,0.7454184813143042,100,21
385,4,4282.869999999999,0.15148059798959435,0.23809523809523808,0.021558637831128737,65,21
385,5,4223.869999999997,0.1217259279888839,0.19047619047619047,0.018600534257924087,67,21
389,1,3521.05,0.6509017925588484,0.6875,0.5960044813971209,61,48
389,2,3579.2600000000007,0.5803809987548048,0.6458333333333334,0.4822024968870117,67,48
389,3,3251.2200000000003,0.5793555579216099,0.6458333333333334,0.4796388948040247,58,48
389,4,3489.590000000001,0.565501555393737,0.625,0.47625388848434264,65,48
389,5,3161.5500000000006,0.5644887647355127,0.625,0.4737219118387817,56,48
392,1,2905.2900000000013,0.8424050431171909,0.8148148148148148,0.8837903855707552,49,27
392,2,3178.2300000000014,0.8418300095000159,0.8148148148148148,0.8823528015278175,53,27
392,3,2881.3700000000013,0.8237065728327211,0.7777777777777778,0.8925997654151361,49,27
392,4,3154.3100000000013,0.8231258074383738,0.7777777777777778,0.8911478519292679,53,27
392,5,2940.3500000000013,0.8014843506104989,0.7407407407407407,0.8925997654151361,50,27
393,1,3620.760000000001,0.10766869436825584,0.17142857142857143,0.012028878777782451,98,35
393,2,3681.110000000001,0.10766362174135263,0.17142857142857143,0.012016197210524425,98,35
394,1,8285.080000000002,0.7949046932543331,0.7368421052631579,0.881998575241096,113,38
394,2,7891.020000000001,0.640623797418749,0.6052631578947368,0.6936647567047673,108,38
394,3,7929.640000000001,0.640623797418749,0.6052631578947368,0.6936647567047673,109,38
394,4,7890.090000000001,0.6404994592485572,0.6052631578947368,0.6933539112792878,107,38
394,5,7928.710000000001,0.6404994592485572,0.6052631578947368,0.6933539112792878,108,38
395,1,5047.929999999993,0.1713392484312768,0.23333333333333334,0.078348121078192,271,60
395,2,4915.949999999993,0.17123907986360146,0.23333333333333334,0.07809769965900368,270,60
395,3,4977.139999999993,0.16024676852477554,0.21666666666666667,0.07561692131193884,272,60
395,4,4957.189999999992,0.149518839430829,0.21666666666666667,0.04879709857707244,252,60
395,5,5018.379999999992,0.1388988222673112,0.2,0.04724705566827803,254,60
398,1,3135.460000000001,0.6152559936339599,0.52,0.7581399840848997,59,25
398,2,3082.780000000001,0.614088752586303,0.52,0.7552218814657574,59,25
398,3,3170.310000000001,0.16867362486224166,0.24,0.06168406215560415,49,25
398,4,3117.630000000001,0.16857865537000316,0.24,0.0614466384250079,49,25
398,5,3232.400000000001,0.14419025839730407,0.2,0.060475645993260156,50,25
399,1,1143.1599999999999,0.7119764688635235,0.7777777777777778,0.6132745054921421,41,18
399,2,1119.33,0.7106521253363294,0.7777777777777778,0.6099636466741567,40,18
399,3,1101.79,0.7081592712107896,0.7777777777777778,0.6037315113603071,39,18
400,1,1542.4,0.1421839132639161,0.21875,0.02733478315979028,30,32
401,1,4447.769999999997,0.5390066361075064,0.5897435897435898,0.4629012056533814,121,39
401,2,4458.169999999997,0.5235599131740736,0.5641025641025641,0.46274593678133796,121,39
401,3,4264.599999999996,0.5212228857338563,0.5641025641025641,0.4569033681807946,119,39
401,4,4276.899999999996,0.5212228857338563,0.5641025641025641,0.4569033681807946,120,39
401,5,4274.999999999996,0.5057769675314959,0.5384615384615384,0.45675011113643216,119,39
403,1,1073.25,0.8390250724886155,0.8235294117647058,0.8622685635744798,11,17
403,2,1115.5600000000002,0.8364279969413881,0.8235294117647058,0.8557758747064114,18,17
403,3,1216.1299999999999,0.8047883706845632,0.8823529411764706,0.6884415149467021,21,17
403,4,967.4899999999999,0.7681616599497985,0.8235294117647058,0.6851100322274375,14,17
403,5,1009.8,0.7660981700036011,0.8235294117647058,0.679951307361944,21,17
